,date,target_price,4_days_prev_btc_market_price,4_days_prev_btc_total_bitcoins,4_days_prev_btc_market_cap,4_days_prev_btc_trade_volume,4_days_prev_btc_blocks_size,4_days_prev_btc_avg_block_size,4_days_prev_btc_n_orphaned_blocks,4_days_prev_btc_n_transactions_per_block,4_days_prev_btc_median_confirmation_time,4_days_prev_btc_hash_rate,4_days_prev_btc_difficulty,4_days_prev_btc_miners_revenue,4_days_prev_btc_transaction_fees,4_days_prev_btc_cost_per_transaction_percent,4_days_prev_btc_cost_per_transaction,4_days_prev_btc_n_unique_addresses,4_days_prev_btc_n_transactions,4_days_prev_btc_n_transactions_total,4_days_prev_btc_n_transactions_excluding_popular,4_days_prev_btc_n_transactions_excluding_chains_longer_than_100,4_days_prev_btc_output_volume,4_days_prev_btc_estimated_transaction_volume,4_days_prev_btc_estimated_transaction_volume_usd,5_days_prev_btc_market_price,5_days_prev_btc_total_bitcoins,5_days_prev_btc_market_cap,5_days_prev_btc_trade_volume,5_days_prev_btc_blocks_size,5_days_prev_btc_avg_block_size,5_days_prev_btc_n_orphaned_blocks,5_days_prev_btc_n_transactions_per_block,5_days_prev_btc_median_confirmation_time,5_days_prev_btc_hash_rate,5_days_prev_btc_difficulty,5_days_prev_btc_miners_revenue,5_days_prev_btc_transaction_fees,5_days_prev_btc_cost_per_transaction_percent,5_days_prev_btc_cost_per_transaction,5_days_prev_btc_n_unique_addresses,5_days_prev_btc_n_transactions,5_days_prev_btc_n_transactions_total,5_days_prev_btc_n_transactions_excluding_popular,5_days_prev_btc_n_transactions_excluding_chains_longer_than_100,5_days_prev_btc_output_volume,5_days_prev_btc_estimated_transaction_volume,5_days_prev_btc_estimated_transaction_volume_usd,6_days_prev_btc_market_price,6_days_prev_btc_total_bitcoins,6_days_prev_btc_market_cap,6_days_prev_btc_trade_volume,6_days_prev_btc_blocks_size,6_days_prev_btc_avg_block_size,6_days_prev_btc_n_orphaned_blocks,6_days_prev_btc_n_transactions_per_block,6_days_prev_btc_median_confirmation_time,6_days_prev_btc_hash_rate,6_days_prev_btc_difficulty,6_days_prev_btc_miners_revenue,6_days_prev_btc_transaction_fees,6_days_prev_btc_cost_per_transaction_percent,6_days_prev_btc_cost_per_transaction,6_days_prev_btc_n_unique_addresses,6_days_prev_btc_n_transactions,6_days_prev_btc_n_transactions_total,6_days_prev_btc_n_transactions_excluding_popular,6_days_prev_btc_n_transactions_excluding_chains_longer_than_100,6_days_prev_btc_output_volume,6_days_prev_btc_estimated_transaction_volume,6_days_prev_btc_estimated_transaction_volume_usd
1184,2013-09-20,123.98,124.32,11699975.0,1454540892.0,2100121.9707,10341.0,0.0978202268519,0.0,302.0,5.63333333333,933.436170675,86933017.7712,673938.72,21.9094985,5.0372137985,14.2944136424,48712.0,47147.0,23792386.0,28979.0,23868.0,606148.193252,107619.0,13379196.0,128.29,11694575.0,1500297026.75,2705444.258,10320.0,0.10533902381,0.0,426.0,5.61666666667,907.507388156,86933017.7712,676858.04,26.42562521,3.8705772237,13.9956585749,59829.0,48362.0,23745239.0,34662.0,26711.0,734589.310499,136310.0,17487264.0,128.45,11689325.0,1501493796.25,5191932.4688,10298.0,0.113085557692,0.0,374.0,5.4,898.86446065,86933017.7712,671022.8,24.96850657,3.51655111843,13.1619551999,65300.0,50982.0,23696877.0,38697.0,25817.0,663689.950261,148555.0,19081844.0
1185,2013-09-19,124.1,128.29,11694575.0,1500297026.75,2705444.258,10320.0,0.10533902381,0.0,426.0,5.61666666667,907.507388156,86933017.7712,676858.04,26.42562521,3.8705772237,13.9956585749,59829.0,48362.0,23745239.0,34662.0,26711.0,734589.310499,136310.0,17487264.0,128.45,11689325.0,1501493796.25,5191932.4688,10298.0,0.113085557692,0.0,374.0,5.4,898.86446065,86933017.7712,671022.8,24.96850657,3.51655111843,13.1619551999,65300.0,50982.0,23696877.0,38697.0,25817.0,663689.950261,148555.0,19081844.0,124.1,11684125.0,1449999912.5,6816715.818,10275.0,0.109270169154,0.0,298.0,5.75,868.614214378,86933017.7712,626456.8,23.61451906,3.58382804718,12.6526256261,58672.0,49512.0,23645895.0,35535.0,28349.0,806718.318408,140855.0,17480102.0
1186,2013-09-18,127.23,128.45,11689325.0,1501493796.25,5191932.4688,10298.0,0.113085557692,0.0,374.0,5.4,898.86446065,86933017.7712,671022.8,24.96850657,3.51655111843,13.1619551999,65300.0,50982.0,23696877.0,38697.0,25817.0,663689.950261,148555.0,19081844.0,124.1,11684125.0,1449999912.5,6816715.818,10275.0,0.109270169154,0.0,298.0,5.75,868.614214378,86933017.7712,626456.8,23.61451906,3.58382804718,12.6526256261,58672.0,49512.0,23645895.0,35535.0,28349.0,806718.318408,140855.0,17480102.0,123.39,11679100.0,1441084149.0,6947106.6266,10254.0,0.128427145161,0.0,255.0,7.0,803.792258081,86933017.7712,577218.42,28.07548626,3.13261857921,10.7788541764,55161.0,53551.0,23596383.0,34709.0,27738.0,1092297.07519,149332.0,18426068.0
1187,2013-09-16,126.02,124.1,11684125.0,1449999912.5,6816715.818,10275.0,0.109270169154,0.0,298.0,5.75,868.614214378,86933017.7712,626456.8,23.61451906,3.58382804718,12.6526256261,58672.0,49512.0,23645895.0,35535.0,28349.0,806718.318408,140855.0,17480102.0,123.39,11679100.0,1441084149.0,6947106.6266,10254.0,0.128427145161,0.0,255.0,7.0,803.792258081,86933017.7712,577218.42,28.07548626,3.13261857921,10.7788541764,55161.0,53551.0,23596383.0,34709.0,27738.0,1092297.07519,149332.0,18426068.0,121.66,11674450.0,1420313587.0,3218481.189,10231.0,0.126053238342,0.0,218.0,6.13333333333,834.042504353,86933017.7712,590659.3,30.43641891,3.84559942185,10.7459029218,53474.0,54966.0,23542832.0,33571.0,29570.0,527143.176101,126248.0,15359356.0
1188,2013-09-15,125.46,123.39,11679100.0,1441084149.0,6947106.6266,10254.0,0.128427145161,0.0,255.0,7.0,803.792258081,86933017.7712,577218.42,28.07548626,3.13261857921,10.7788541764,55161.0,53551.0,23596383.0,34709.0,27738.0,1092297.07519,149332.0,18426068.0,121.66,11674450.0,1420313587.0,3218481.189,10231.0,0.126053238342,0.0,218.0,6.13333333333,834.042504353,86933017.7712,590659.3,30.43641891,3.84559942185,10.7459029218,53474.0,54966.0,23542832.0,33571.0,29570.0,527143.176101,126248.0,15359356.0,118.51,11669625.0,1382967258.75,7243736.7777,10207.0,0.135621993289,0.0,230.0,8.1,643.898099215,86933017.7712,444056.97,22.51021597,4.63764647336,9.55577727566,43712.0,46470.0,23487866.0,26077.0,23071.0,409117.852337,80795.0,9575050.0
1189,2013-09-14,124.32,121.66,11674450.0,1420313587.0,3218481.189,10231.0,0.126053238342,0.0,218.0,6.13333333333,834.042504353,86933017.7712,590659.3,30.43641891,3.84559942185,10.7459029218,53474.0,54966.0,23542832.0,33571.0,29570.0,527143.176101,126248.0,15359356.0,118.51,11669625.0,1382967258.75,7243736.7777,10207.0,0.135621993289,0.0,230.0,8.1,643.898099215,86933017.7712,444056.97,22.51021597,4.63764647336,9.55577727566,43712.0,46470.0,23487866.0,26077.0,23071.0,409117.852337,80795.0,9575050.0,120.15,11665900.0,1401657885.0,1722137.7075,10187.0,0.147682785276,0.0,245.0,7.65,704.398591759,86933017.7712,492855.3,27.40258306,3.56850646644,9.08807324224,56635.0,54231.0,23441396.0,34405.0,21398.0,667774.7839,114950.0,13811249.0
1190,2013-09-13,128.29,118.51,11669625.0,1382967258.75,7243736.7777,10207.0,0.135621993289,0.0,230.0,8.1,643.898099215,86933017.7712,444056.97,22.51021597,4.63764647336,9.55577727566,43712.0,46470.0,23487866.0,26077.0,23071.0,409117.852337,80795.0,9575050.0,120.15,11665900.0,1401657885.0,1722137.7075,10187.0,0.147682785276,0.0,245.0,7.65,704.398591759,86933017.7712,492855.3,27.40258306,3.56850646644,9.08807324224,56635.0,54231.0,23441396.0,34405.0,21398.0,667774.7839,114950.0,13811249.0,122.44,11661825.0,1427873853.0,4146128.206,10163.0,0.146285326316,0.0,246.0,5.78333333333,821.078113093,86933017.7712,585630.52,33.00862693,3.63870210116,9.23532643664,57620.0,63412.0,23387165.0,35505.0,26792.0,838119.747745,131448.0,16094489.0
1191,2013-09-12,128.45,120.15,11665900.0,1401657885.0,1722137.7075,10187.0,0.147682785276,0.0,245.0,7.65,704.398591759,86933017.7712,492855.3,27.40258306,3.56850646644,9.08807324224,56635.0,54231.0,23441396.0,34405.0,21398.0,667774.7839,114950.0,13811249.0,122.44,11661825.0,1427873853.0,4146128.206,10163.0,0.146285326316,0.0,246.0,5.78333333333,821.078113093,86933017.7712,585630.52,33.00862693,3.63870210116,9.23532643664,57620.0,63412.0,23387165.0,35505.0,26792.0,838119.747745,131448.0,16094489.0,124.51,11657075.0,1451422408.25,5390802.6485,10136.0,0.158361791411,0.0,287.0,7.05,704.398591759,86933017.7712,511611.59,34.00943099,2.00603848739,8.49542675434,63542.0,60222.0,23323753.0,37741.0,25071.0,858463.127898,204832.0,25503578.0
1192,2013-09-11,124.1,122.44,11661825.0,1427873853.0,4146128.206,10163.0,0.146285326316,0.0,246.0,5.78333333333,821.078113093,86933017.7712,585630.52,33.00862693,3.63870210116,9.23532643664,57620.0,63412.0,23387165.0,35505.0,26792.0,838119.747745,131448.0,16094489.0,124.51,11657075.0,1451422408.25,5390802.6485,10136.0,0.158361791411,0.0,287.0,7.05,704.398591759,86933017.7712,511611.59,34.00943099,2.00603848739,8.49542675434,63542.0,60222.0,23323753.0,37741.0,25071.0,858463.127898,204832.0,25503578.0,126.74,11653000.0,1476901220.0,11042759.7462,10111.0,0.130845471264,0.0,284.0,6.65,751.934693043,86933017.7712,554360.76,24.59734787,2.24367782764,10.8409097309,58274.0,51136.0,23263531.0,34303.0,25741.0,895742.785135,194948.0,24707681.0
1193,2013-09-10,123.39,124.51,11657075.0,1451422408.25,5390802.6485,10136.0,0.158361791411,0.0,287.0,7.05,704.398591759,86933017.7712,511611.59,34.00943099,2.00603848739,8.49542675434,63542.0,60222.0,23323753.0,37741.0,25071.0,858463.127898,204832.0,25503578.0,126.74,11653000.0,1476901220.0,11042759.7462,10111.0,0.130845471264,0.0,284.0,6.65,751.934693043,86933017.7712,554360.76,24.59734787,2.24367782764,10.8409097309,58274.0,51136.0,23263531.0,34303.0,25741.0,895742.785135,194948.0,24707681.0,130.45,11648650.0,1519566392.5,2605548.617,10089.0,0.134384427027,0.0,311.0,6.35,604.663845362,65750060.1491,607244.75,30.91428847,2.8834289266,12.0239342217,54757.0,50503.0,23212395.0,32641.0,25099.0,894041.010826,161440.0,21059813.0
1194,2013-09-09,121.66,126.74,11653000.0,1476901220.0,11042759.7462,10111.0,0.130845471264,0.0,284.0,6.65,751.934693043,86933017.7712,554360.76,24.59734787,2.24367782764,10.8409097309,58274.0,51136.0,23263531.0,34303.0,25741.0,895742.785135,194948.0,24707681.0,130.45,11648650.0,1519566392.5,2605548.617,10089.0,0.134384427027,0.0,311.0,6.35,604.663845362,65750060.1491,607244.75,30.91428847,2.8834289266,12.0239342217,54757.0,50503.0,23212395.0,32641.0,25099.0,894041.010826,161440.0,21059813.0,131.03,11644025.0,1525716595.75,3110672.0314,10065.0,0.0950568042553,0.0,332.0,4.58333333333,768.086506271,65750060.1491,775828.63,46.83183395,4.28178896533,15.3763403758,52118.0,50456.0,23161892.0,28807.0,24801.0,748660.793428,138283.0,18119264.0
1195,2013-09-08,118.51,130.45,11648650.0,1519566392.5,2605548.617,10089.0,0.134384427027,0.0,311.0,6.35,604.663845362,65750060.1491,607244.75,30.91428847,2.8834289266,12.0239342217,54757.0,50503.0,23212395.0,32641.0,25099.0,894041.010826,161440.0,21059813.0,131.03,11644025.0,1525716595.75,3110672.0314,10065.0,0.0950568042553,0.0,332.0,4.58333333333,768.086506271,65750060.1491,775828.63,46.83183395,4.28178896533,15.3763403758,52118.0,50456.0,23161892.0,28807.0,24801.0,748660.793428,138283.0,18119264.0,130.82,11638150.0,1522502783.0,3393593.2684,10043.0,0.0955159099099,0.0,333.0,5.11666666667,725.596614435,65750060.1491,729321.5,25.28747187,3.7803271594,16.0016126201,49046.0,45578.0,23111436.0,27222.0,22440.0,1064159.23048,147474.0,19292550.0
1196,2013-09-07,120.15,131.03,11644025.0,1525716595.75,3110672.0314,10065.0,0.0950568042553,0.0,332.0,4.58333333333,768.086506271,65750060.1491,775828.63,46.83183395,4.28178896533,15.3763403758,52118.0,50456.0,23161892.0,28807.0,24801.0,748660.793428,138283.0,18119264.0,130.82,11638150.0,1522502783.0,3393593.2684,10043.0,0.0955159099099,0.0,333.0,5.11666666667,725.596614435,65750060.1491,729321.5,25.28747187,3.7803271594,16.0016126201,49046.0,45578.0,23111436.0,27222.0,22440.0,1064159.23048,147474.0,19292550.0,132.75,11632600.0,1544227650.0,7600299.265,10022.0,0.109211246512,0.0,369.0,6.55,702.717441908,65750060.1491,717779.25,32.35235089,3.33426647188,13.6633972931,82290.0,52533.0,23065858.0,33954.0,24361.0,753757.547583,162165.0,21527351.0
1197,2013-09-06,122.44,130.82,11638150.0,1522502783.0,3393593.2684,10043.0,0.0955159099099,0.0,333.0,5.11666666667,725.596614435,65750060.1491,729321.5,25.28747187,3.7803271594,16.0016126201,49046.0,45578.0,23111436.0,27222.0,22440.0,1064159.23048,147474.0,19292550.0,132.75,11632600.0,1544227650.0,7600299.265,10022.0,0.109211246512,0.0,369.0,6.55,702.717441908,65750060.1491,717779.25,32.35235089,3.33426647188,13.6633972931,82290.0,52533.0,23065858.0,33954.0,24361.0,753757.547583,162165.0,21527351.0,124.79,11627225.0,1450961407.75,8869874.8344,9999.0,0.142911448454,0.0,293.0,6.15,634.079924326,65750060.1491,610597.47,43.30645342,3.06872697427,10.0566155544,72629.0,60716.0,23013325.0,35621.0,24259.0,727229.976175,159447.0,19897419.0
1198,2013-09-05,124.51,132.75,11632600.0,1544227650.0,7600299.265,10022.0,0.109211246512,0.0,369.0,6.55,702.717441908,65750060.1491,717779.25,32.35235089,3.33426647188,13.6633972931,82290.0,52533.0,23065858.0,33954.0,24361.0,753757.547583,162165.0,21527351.0,124.79,11627225.0,1450961407.75,8869874.8344,9999.0,0.142911448454,0.0,293.0,6.15,634.079924326,65750060.1491,610597.47,43.30645342,3.06872697427,10.0566155544,72629.0,60716.0,23013325.0,35621.0,24259.0,727229.976175,159447.0,19897419.0,119.48,11622375.0,1388641365.0,2309650.5201,9972.0,0.131885010101,0.0,272.0,5.93333333333,647.153737199,65750060.1491,596683.12,44.63568124,2.22205332141,9.6982221861,67844.0,61525.0,22952609.0,32714.0,22409.0,2687667.89329,224747.0,26852781.0
1199,2013-09-04,126.74,124.79,11627225.0,1450961407.75,8869874.8344,9999.0,0.142911448454,0.0,293.0,6.15,634.079924326,65750060.1491,610597.47,43.30645342,3.06872697427,10.0566155544,72629.0,60716.0,23013325.0,35621.0,24259.0,727229.976175,159447.0,19897419.0,119.48,11622375.0,1388641365.0,2309650.5201,9972.0,0.131885010101,0.0,272.0,5.93333333333,647.153737199,65750060.1491,596683.12,44.63568124,2.22205332141,9.6982221861,67844.0,61525.0,22952609.0,32714.0,22409.0,2687667.89329,224747.0,26852781.0,119.25,11617425.0,1385377931.25,3060222.796,9946.0,0.171206700599,0.0,214.0,7.01666666667,545.831687435,65750060.1491,526846.5,243.52033894,2.23246505527,8.27789300024,72494.0,63645.0,22891084.0,36209.0,24771.0,817469.698324,197898.0,23599317.0
1200,2013-09-03,130.45,119.48,11622375.0,1388641365.0,2309650.5201,9972.0,0.131885010101,0.0,272.0,5.93333333333,647.153737199,65750060.1491,596683.12,44.63568124,2.22205332141,9.6982221861,67844.0,61525.0,22952609.0,32714.0,22409.0,2687667.89329,224747.0,26852781.0,119.25,11617425.0,1385377931.25,3060222.796,9946.0,0.171206700599,0.0,214.0,7.01666666667,545.831687435,65750060.1491,526846.5,243.52033894,2.23246505527,8.27789300024,72494.0,63645.0,22891084.0,36209.0,24771.0,817469.698324,197898.0,23599317.0,117.52,11613250.0,1364789140.0,9650419.9148,9918.0,0.165962261628,0.0,205.0,7.61666666667,562.173953526,65750060.1491,511329.52,51.94695338,2.24372176985,8.38025304838,71151.0,61016.0,22827439.0,36873.0,27980.0,895651.783455,193919.0,22789346.0
1201,2013-09-02,131.03,119.25,11617425.0,1385377931.25,3060222.796,9946.0,0.171206700599,0.0,214.0,7.01666666667,545.831687435,65750060.1491,526846.5,243.52033894,2.23246505527,8.27789300024,72494.0,63645.0,22891084.0,36209.0,24771.0,817469.698324,197898.0,23599317.0,117.52,11613250.0,1364789140.0,9650419.9148,9918.0,0.165962261628,0.0,205.0,7.61666666667,562.173953526,65750060.1491,511329.52,51.94695338,2.24372176985,8.38025304838,71151.0,61016.0,22827439.0,36873.0,27980.0,895651.783455,193919.0,22789346.0,111.8,11608950.0,1297880610.0,2766896.1327,9890.0,0.155099650307,0.0,244.0,7.75,532.757874563,65750060.1491,458603.6,27.45229801,2.91017311505,8.56754595726,57471.0,53528.0,22766423.0,31010.0,23709.0,642473.937222,140954.0,15758636.0
1202,2013-09-01,130.82,117.52,11613250.0,1364789140.0,9650419.9148,9918.0,0.165962261628,0.0,205.0,7.61666666667,562.173953526,65750060.1491,511329.52,51.94695338,2.24372176985,8.38025304838,71151.0,61016.0,22827439.0,36873.0,27980.0,895651.783455,193919.0,22789346.0,111.8,11608950.0,1297880610.0,2766896.1327,9890.0,0.155099650307,0.0,244.0,7.75,532.757874563,65750060.1491,458603.6,27.45229801,2.91017311505,8.56754595726,57471.0,53528.0,22766423.0,31010.0,23709.0,642473.937222,140954.0,15758636.0,112.9,11604875.0,1310190387.5,2288621.7465,9865.0,0.146141097902,0.0,312.0,8.28333333333,467.388810199,65750060.1491,407004.5,30.74091178,3.36752570898,9.02569077926,48105.0,45094.0,22712895.0,24835.0,20691.0,565019.388274,107052.0,12086159.0
1203,2013-08-31,132.75,111.8,11608950.0,1297880610.0,2766896.1327,9890.0,0.155099650307,0.0,244.0,7.75,532.757874563,65750060.1491,458603.6,27.45229801,2.91017311505,8.56754595726,57471.0,53528.0,22766423.0,31010.0,23709.0,642473.937222,140954.0,15758636.0,112.9,11604875.0,1310190387.5,2288621.7465,9865.0,0.146141097902,0.0,312.0,8.28333333333,467.388810199,65750060.1491,407004.5,30.74091178,3.36752570898,9.02569077926,48105.0,45094.0,22712895.0,24835.0,20691.0,565019.388274,107052.0,12086159.0,108.79,11601300.0,1262105427.0,1678099.3516,9845.0,0.130946715054,0.0,310.0,5.96666666667,607.932298581,65750060.1491,508919.62,28.06437009,4.11799511818,9.96221239111,54649.0,51085.0,22667801.0,27218.0,23335.0,622248.642033,113599.0,12358432.0
1204,2013-08-30,124.79,112.9,11604875.0,1310190387.5,2288621.7465,9865.0,0.146141097902,0.0,312.0,8.28333333333,467.388810199,65750060.1491,407004.5,30.74091178,3.36752570898,9.02569077926,48105.0,45094.0,22712895.0,24835.0,20691.0,565019.388274,107052.0,12086159.0,108.79,11601300.0,1262105427.0,1678099.3516,9845.0,0.130946715054,0.0,310.0,5.96666666667,607.932298581,65750060.1491,508919.62,28.06437009,4.11799511818,9.96221239111,54649.0,51085.0,22667801.0,27218.0,23335.0,622248.642033,113599.0,12358432.0,107.48,11596650.0,1246407942.0,3569294.4672,9821.0,0.128691009302,0.0,381.0,5.68333333333,543.046065623,50810339.0483,581466.8,35.02624015,3.16365521779,9.69612299688,68764.0,59969.0,22616716.0,34078.0,28186.0,828835.101168,171005.0,18379588.0
1205,2013-08-29,119.48,108.79,11601300.0,1262105427.0,1678099.3516,9845.0,0.130946715054,0.0,310.0,5.96666666667,607.932298581,65750060.1491,508919.62,28.06437009,4.11799511818,9.96221239111,54649.0,51085.0,22667801.0,27218.0,23335.0,622248.642033,113599.0,12358432.0,107.48,11596650.0,1246407942.0,3569294.4672,9821.0,0.128691009302,0.0,381.0,5.68333333333,543.046065623,50810339.0483,581466.8,35.02624015,3.16365521779,9.69612299688,68764.0,59969.0,22616716.0,34078.0,28186.0,828835.101168,171005.0,18379588.0,111.01,11591275.0,1286747437.75,3293217.694,9794.0,0.129604846154,0.0,354.0,5.63333333333,525.365496045,50810339.0483,581359.37,37.04061907,2.99407358739,9.26144411521,70737.0,62772.0,22556747.0,37527.0,24400.0,890014.517465,174912.0,19417003.0
1206,2013-08-28,119.25,107.48,11596650.0,1246407942.0,3569294.4672,9821.0,0.128691009302,0.0,381.0,5.68333333333,543.046065623,50810339.0483,581466.8,35.02624015,3.16365521779,9.69612299688,68764.0,59969.0,22616716.0,34078.0,28186.0,828835.101168,171005.0,18379588.0,111.01,11591275.0,1286747437.75,3293217.694,9794.0,0.129604846154,0.0,354.0,5.63333333333,525.365496045,50810339.0483,581359.37,37.04061907,2.99407358739,9.26144411521,70737.0,62772.0,22556747.0,37527.0,24400.0,890014.517465,174912.0,19417003.0,109.75,11586075.0,1271571731.25,6821077.248,9768.0,0.135731359223,0.0,328.0,5.2,520.313904737,50810339.0483,568944.0,34.14204628,2.64900929448,8.97161599596,70761.0,63416.0,22493975.0,37681.0,28717.0,1186924.10213,195696.0,21477614.0
1207,2013-08-27,117.52,111.01,11591275.0,1286747437.75,3293217.694,9794.0,0.129604846154,0.0,354.0,5.63333333333,525.365496045,50810339.0483,581359.37,37.04061907,2.99407358739,9.26144411521,70737.0,62772.0,22556747.0,37527.0,24400.0,890014.517465,174912.0,19417003.0,109.75,11586075.0,1271571731.25,6821077.248,9768.0,0.135731359223,0.0,328.0,5.2,520.313904737,50810339.0483,568944.0,34.14204628,2.64900929448,8.97161599596,70761.0,63416.0,22493975.0,37681.0,28717.0,1186924.10213,195696.0,21477614.0,104.59,11580925.0,1211248945.75,4241288.311,9741.0,0.16814579558,0.0,315.0,6.6,457.169013385,50810339.0483,477976.3,45.78527809,2.19512301333,7.18340071236,69460.0,66539.0,22430559.0,35589.0,27801.0,955506.83403,208189.0,21774465.0
1208,2013-08-26,111.8,109.75,11586075.0,1271571731.25,6821077.248,9768.0,0.135731359223,0.0,328.0,5.2,520.313904737,50810339.0483,568944.0,34.14204628,2.64900929448,8.97161599596,70761.0,63416.0,22493975.0,37681.0,28717.0,1186924.10213,195696.0,21477614.0,104.59,11580925.0,1211248945.75,4241288.311,9741.0,0.16814579558,0.0,315.0,6.6,457.169013385,50810339.0483,477976.3,45.78527809,2.19512301333,7.18340071236,69460.0,66539.0,22430559.0,35589.0,27801.0,955506.83403,208189.0,21774465.0,102.07,11576400.0,1181603148.0,8619908.4538,9711.0,0.174040606742,0.0,274.0,7.11666666667,449.591626423,50810339.0483,457988.09,37.81465044,2.47067576825,6.54848708856,65506.0,69938.0,22364020.0,29673.0,24721.0,1086202.69595,181610.0,18536956.0
1209,2013-08-25,112.9,104.59,11580925.0,1211248945.75,4241288.311,9741.0,0.16814579558,0.0,315.0,6.6,457.169013385,50810339.0483,477976.3,45.78527809,2.19512301333,7.18340071236,69460.0,66539.0,22430559.0,35589.0,27801.0,955506.83403,208189.0,21774465.0,102.07,11576400.0,1181603148.0,8619908.4538,9711.0,0.174040606742,0.0,274.0,7.11666666667,449.591626423,50810339.0483,457988.09,37.81465044,2.47067576825,6.54848708856,65506.0,69938.0,22364020.0,29673.0,24721.0,1086202.69595,181610.0,18536956.0,99.02,11571950.0,1145854489.0,1458372.5415,9681.0,0.119937314721,0.0,278.0,6.11666666667,497.58174385,50810339.0483,492030.38,44.92668611,4.99262304294,9.26017954605,42791.0,53134.0,22294082.0,25899.0,20480.0,831928.947317,99527.0,9855148.0
1210,2013-08-24,108.79,102.07,11576400.0,1181603148.0,8619908.4538,9711.0,0.174040606742,0.0,274.0,7.11666666667,449.591626423,50810339.0483,457988.09,37.81465044,2.47067576825,6.54848708856,65506.0,69938.0,22364020.0,29673.0,24721.0,1086202.69595,181610.0,18536956.0,99.02,11571950.0,1145854489.0,1458372.5415,9681.0,0.119937314721,0.0,278.0,6.11666666667,497.58174385,50810339.0483,492030.38,44.92668611,4.99262304294,9.26017954605,42791.0,53134.0,22294082.0,25899.0,20480.0,831928.947317,99527.0,9855148.0,98.39,11567025.0,1138079589.75,2043745.8756,9658.0,0.136728411765,0.0,301.0,5.83333333333,472.32378731,50810339.0483,462826.56,29.42751688,4.24291693952,7.81102323933,58546.0,59253.0,22240948.0,28976.0,24623.0,983013.861818,110867.0,10908216.0
1211,2013-08-23,107.48,99.02,11571950.0,1145854489.0,1458372.5415,9681.0,0.119937314721,0.0,278.0,6.11666666667,497.58174385,50810339.0483,492030.38,44.92668611,4.99262304294,9.26017954605,42791.0,53134.0,22294082.0,25899.0,20480.0,831928.947317,99527.0,9855148.0,98.39,11567025.0,1138079589.75,2043745.8756,9658.0,0.136728411765,0.0,301.0,5.83333333333,472.32378731,50810339.0483,462826.56,29.42751688,4.24291693952,7.81102323933,58546.0,59253.0,22240948.0,28976.0,24623.0,983013.861818,110867.0,10908216.0,98.51,11562350.0,1139007098.5,2479810.0138,9633.0,0.173488773256,0.0,307.0,7.21666666667,434.436852499,50810339.0483,428025.95,45.60521477,2.70918358187,6.26675963749,69457.0,68301.0,22181695.0,32176.0,25270.0,1099833.80928,160380.0,15799075.0
1212,2013-08-22,111.01,98.39,11567025.0,1138079589.75,2043745.8756,9658.0,0.136728411765,0.0,301.0,5.83333333333,472.32378731,50810339.0483,462826.56,29.42751688,4.24291693952,7.81102323933,58546.0,59253.0,22240948.0,28976.0,24623.0,983013.861818,110867.0,10908216.0,98.51,11562350.0,1139007098.5,2479810.0138,9633.0,0.173488773256,0.0,307.0,7.21666666667,434.436852499,50810339.0483,428025.95,45.60521477,2.70918358187,6.26675963749,69457.0,68301.0,22181695.0,32176.0,25270.0,1099833.80928,160380.0,15799075.0,98.28,11558050.0,1135925154.0,2833909.1424,9604.0,0.171678508982,0.0,367.0,7.16666666667,421.807874228,50810339.0483,416608.92,64.02507935,2.2281967355,7.05769909705,66433.0,59029.0,22113394.0,32388.0,26439.0,923708.574895,190244.0,18697134.0
1213,2013-08-21,109.75,98.51,11562350.0,1139007098.5,2479810.0138,9633.0,0.173488773256,0.0,307.0,7.21666666667,434.436852499,50810339.0483,428025.95,45.60521477,2.70918358187,6.26675963749,69457.0,68301.0,22181695.0,32176.0,25270.0,1099833.80928,160380.0,15799075.0,98.28,11558050.0,1135925154.0,2833909.1424,9604.0,0.171678508982,0.0,367.0,7.16666666667,421.807874228,50810339.0483,416608.92,64.02507935,2.2281967355,7.05769909705,66433.0,59029.0,22113394.0,32388.0,26439.0,923708.574895,190244.0,18697134.0,100.03,11553875.0,1155734116.25,7843077.0315,9576.0,0.152859201299,0.0,392.0,8.41666666667,388.972530726,50810339.0483,389416.79,43.02378882,2.06287316226,7.71366749861,60659.0,50484.0,22054365.0,31876.0,26888.0,1405350.26745,188717.0,18877399.0
1214,2013-08-20,104.59,98.28,11558050.0,1135925154.0,2833909.1424,9604.0,0.171678508982,0.0,367.0,7.16666666667,421.807874228,50810339.0483,416608.92,64.02507935,2.2281967355,7.05769909705,66433.0,59029.0,22113394.0,32388.0,26439.0,923708.574895,190244.0,18697134.0,100.03,11553875.0,1155734116.25,7843077.0315,9576.0,0.152859201299,0.0,392.0,8.41666666667,388.972530726,50810339.0483,389416.79,43.02378882,2.06287316226,7.71366749861,60659.0,50484.0,22054365.0,31876.0,26888.0,1405350.26745,188717.0,18877399.0,107.29884,11550025.0,1239304284.47,3376098.51,9553.0,0.145259296875,0.0,269.0,6.15,484.95276558,50810339.0483,518146.09836,29.55608972,1.86440442014,9.68787110837,75208.0,53484.0,22003881.0,33947.0,28196.0,1196357.3343,259010.0,27791508.0
